,mz.org.selv,selv-v3-fulfillment-extension,1.0.1,2021-04-02 08:07      3674,,https://repo1.maven.org/maven2/mz/org/selv/selv-v3-fulfillment-extension/1.0.1/selv-v3-fulfillment-extension-1.0.1.jar
,nl.vpro.poms,gtaa-domain,6.2.0,2022-10-18 11:06     97756,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.2.0/gtaa-domain-6.2.0.jar
,nl.vpro.poms,gtaa-domain,6.1.2,2022-09-30 15:51     97756,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.1.2/gtaa-domain-6.1.2.jar
,nl.vpro.poms,gtaa-domain,6.1.1,2022-09-29 08:17     97756,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.1.1/gtaa-domain-6.1.1.jar
,nl.vpro.poms,gtaa-domain,6.1.0,2022-09-27 09:59     97757,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.1.0/gtaa-domain-6.1.0.jar
,nl.vpro.poms,gtaa-domain,6.0.4,2022-09-14 15:06     94726,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.0.4/gtaa-domain-6.0.4.jar
,nl.vpro.poms,gtaa-domain,6.0.3,2022-09-08 09:20     94726,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.0.3/gtaa-domain-6.0.3.jar
,nl.vpro.poms,gtaa-domain,6.0.2,2022-09-02 14:24     94725,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.0.2/gtaa-domain-6.0.2.jar
,nl.vpro.poms,gtaa-domain,6.0.1,2022-08-31 08:46     94726,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.0.1/gtaa-domain-6.0.1.jar
,nl.vpro.poms,gtaa-domain,6.0.0,2022-08-26 13:11     94726,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/6.0.0/gtaa-domain-6.0.0.jar
,nl.vpro.poms,gtaa-domain,5.34.1,2022-07-27 14:37     94727,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.34.1/gtaa-domain-5.34.1.jar
,nl.vpro.poms,gtaa-domain,5.34.0,2022-07-08 15:45     94727,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.34.0/gtaa-domain-5.34.0.jar
,nl.vpro.poms,gtaa-domain,5.33.0,2022-05-30 10:39     94727,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.33.0/gtaa-domain-5.33.0.jar
,nl.vpro.poms,gtaa-domain,5.32.0,2022-04-29 13:11     94387,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.32.0/gtaa-domain-5.32.0.jar
,nl.vpro.poms,gtaa-domain,5.31.0,2022-03-28 10:45     94387,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.31.0/gtaa-domain-5.31.0.jar
,nl.vpro.poms,gtaa-domain,5.30.4,2021-10-01 12:08     93711,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.30.4/gtaa-domain-5.30.4.jar
,nl.vpro.poms,gtaa-domain,5.30.3,2021-09-24 17:13     93710,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.30.3/gtaa-domain-5.30.3.jar
,nl.vpro.poms,gtaa-domain,5.30.2,2021-08-20 13:28     93711,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.30.2/gtaa-domain-5.30.2.jar
,nl.vpro.poms,gtaa-domain,5.30.1,2021-07-09 11:03     93799,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.30.1/gtaa-domain-5.30.1.jar
,nl.vpro.poms,gtaa-domain,5.30.0,2021-07-06 12:37     93689,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.30.0/gtaa-domain-5.30.0.jar
,nl.vpro.poms,gtaa-domain,5.30,2021-07-06 09:25     93688,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.30/gtaa-domain-5.30.jar
,nl.vpro.poms,gtaa-domain,5.29.0,2021-06-24 10:42     93799,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.29.0/gtaa-domain-5.29.0.jar
,nl.vpro.poms,gtaa-domain,5.27.5,2022-05-10 09:24     93800,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.27.5/gtaa-domain-5.27.5.jar
,nl.vpro.poms,gtaa-domain,5.27.4,2022-03-15 19:05     93800,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.27.4/gtaa-domain-5.27.4.jar
,nl.vpro.poms,gtaa-domain,5.27.2,2021-05-21 14:22     93800,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.27.2/gtaa-domain-5.27.2.jar
,nl.vpro.poms,gtaa-domain,5.26.0,2021-03-29 08:09     93754,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.26.0/gtaa-domain-5.26.0.jar
,nl.vpro.poms,gtaa-domain,5.25.1,2021-03-15 16:13     93754,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.25.1/gtaa-domain-5.25.1.jar
,nl.vpro.poms,gtaa-domain,5.25.0,2021-03-12 14:05     93753,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.25.0/gtaa-domain-5.25.0.jar
,nl.vpro.poms,gtaa-domain,5.24.1,2021-03-12 13:52     93755,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.24.1/gtaa-domain-5.24.1.jar
,nl.vpro.poms,gtaa-domain,5.24.0,2021-02-26 15:56     93754,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.24.0/gtaa-domain-5.24.0.jar
,nl.vpro.poms,gtaa-domain,5.23.0,2021-02-12 14:17     93753,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.23.0/gtaa-domain-5.23.0.jar
,nl.vpro.poms,gtaa-domain,5.22.0,2021-01-29 15:32     93753,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.22.0/gtaa-domain-5.22.0.jar
,nl.vpro.poms,gtaa-domain,5.21.0,2021-01-04 13:09     93754,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.21.0/gtaa-domain-5.21.0.jar
,nl.vpro.poms,gtaa-domain,5.20.2,2020-12-17 11:21     94904,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.20.2/gtaa-domain-5.20.2.jar
,nl.vpro.poms,gtaa-domain,5.20.0,2020-11-20 21:33     94904,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.20.0/gtaa-domain-5.20.0.jar
,nl.vpro.poms,gtaa-domain,5.19.0,2020-11-06 20:33     94904,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.19.0/gtaa-domain-5.19.0.jar
,nl.vpro.poms,gtaa-domain,5.18.0,2020-10-26 13:43     94904,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.18.0/gtaa-domain-5.18.0.jar
,nl.vpro.poms,gtaa-domain,5.17.1,2020-10-14 21:49     94906,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.17.1/gtaa-domain-5.17.1.jar
,nl.vpro.poms,gtaa-domain,5.17.0,2020-10-09 18:51     94905,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.17.0/gtaa-domain-5.17.0.jar
,nl.vpro.poms,gtaa-domain,5.16.0,2020-09-25 15:22     94970,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.16.0/gtaa-domain-5.16.0.jar
,nl.vpro.poms,gtaa-domain,5.15.6,2020-09-22 09:31     94972,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.15.6/gtaa-domain-5.15.6.jar
,nl.vpro.poms,gtaa-domain,5.15.3,2020-09-02 13:45     94972,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.15.3/gtaa-domain-5.15.3.jar
,nl.vpro.poms,gtaa-domain,5.15.2,2020-09-01 14:17     94970,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.15.2/gtaa-domain-5.15.2.jar
,nl.vpro.poms,gtaa-domain,5.15.1,2020-08-31 13:23     94971,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.15.1/gtaa-domain-5.15.1.jar
,nl.vpro.poms,gtaa-domain,5.15.0,2020-08-30 20:50     94879,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.15.0/gtaa-domain-5.15.0.jar
,nl.vpro.poms,gtaa-domain,5.14.1,2020-08-19 13:02     94881,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.14.1/gtaa-domain-5.14.1.jar
,nl.vpro.poms,gtaa-domain,5.14.0,2020-08-05 12:01     94880,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.14.0/gtaa-domain-5.14.0.jar
,nl.vpro.poms,gtaa-domain,5.13.6,2020-08-03 11:34     94880,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.13.6/gtaa-domain-5.13.6.jar
,nl.vpro.poms,gtaa-domain,5.13.5,2020-07-22 10:21     94881,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.13.5/gtaa-domain-5.13.5.jar
,nl.vpro.poms,gtaa-domain,5.13.4,2020-07-14 11:56     94881,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.13.4/gtaa-domain-5.13.4.jar
,nl.vpro.poms,gtaa-domain,5.13.3,2020-07-13 09:25     94881,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.13.3/gtaa-domain-5.13.3.jar
,nl.vpro.poms,gtaa-domain,5.13.2,2020-07-06 13:41     94879,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.13.2/gtaa-domain-5.13.2.jar
,nl.vpro.poms,gtaa-domain,5.13.1,2020-06-29 21:10     94881,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.13.1/gtaa-domain-5.13.1.jar
,nl.vpro.poms,gtaa-domain,5.13.0,2020-06-23 10:22     94879,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.13.0/gtaa-domain-5.13.0.jar
,nl.vpro.poms,gtaa-domain,5.12.9,2020-05-22 14:45     94583,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.9/gtaa-domain-5.12.9.jar
,nl.vpro.poms,gtaa-domain,5.12.8,2020-05-06 20:30     94583,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.8/gtaa-domain-5.12.8.jar
,nl.vpro.poms,gtaa-domain,5.12.7,2020-03-25 19:27     94583,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.7/gtaa-domain-5.12.7.jar
,nl.vpro.poms,gtaa-domain,5.12.5,2020-03-06 10:07     94583,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.5/gtaa-domain-5.12.5.jar
,nl.vpro.poms,gtaa-domain,5.12.4,2020-02-26 13:33     94583,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.4/gtaa-domain-5.12.4.jar
,nl.vpro.poms,gtaa-domain,5.12.3,2020-02-17 13:16     94212,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.3/gtaa-domain-5.12.3.jar
,nl.vpro.poms,gtaa-domain,5.12.2,2020-01-31 09:47     94195,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.2/gtaa-domain-5.12.2.jar
,nl.vpro.poms,gtaa-domain,5.12.11,2020-06-08 20:25     94583,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.11/gtaa-domain-5.12.11.jar
,nl.vpro.poms,gtaa-domain,5.12.1,2020-01-17 12:51     94195,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.1/gtaa-domain-5.12.1.jar
,nl.vpro.poms,gtaa-domain,5.12.0,2020-01-15 10:00     94194,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.12.0/gtaa-domain-5.12.0.jar
,nl.vpro.poms,gtaa-domain,5.11.9,2020-02-24 14:04     93375,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.9/gtaa-domain-5.11.9.jar
,nl.vpro.poms,gtaa-domain,5.11.8,2020-01-08 14:10     93375,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.8/gtaa-domain-5.11.8.jar
,nl.vpro.poms,gtaa-domain,5.11.7,2019-12-02 20:34     93375,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.7/gtaa-domain-5.11.7.jar
,nl.vpro.poms,gtaa-domain,5.11.6,2019-11-13 14:14     93375,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.6/gtaa-domain-5.11.6.jar
,nl.vpro.poms,gtaa-domain,5.11.5,2019-10-25 20:10     93375,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.5/gtaa-domain-5.11.5.jar
,nl.vpro.poms,gtaa-domain,5.11.4,2019-10-22 14:33     93375,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.4/gtaa-domain-5.11.4.jar
,nl.vpro.poms,gtaa-domain,5.11.3,2019-10-14 14:37     93374,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.3/gtaa-domain-5.11.3.jar
,nl.vpro.poms,gtaa-domain,5.11.1,2019-10-02 09:37     93374,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.1/gtaa-domain-5.11.1.jar
,nl.vpro.poms,gtaa-domain,5.11.0,2019-09-04 19:36     93197,,https://repo1.maven.org/maven2/nl/vpro/poms/gtaa-domain/5.11.0/gtaa-domain-5.11.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.9.0,2023-10-20 11:57     13340,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.9.0/pages-backend-api-client-7.9.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.8.0,2023-10-10 07:30     13210,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.8.0/pages-backend-api-client-7.8.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.7.0,2023-09-10 20:08     13193,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.7.0/pages-backend-api-client-7.7.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.6.0,2023-05-26 15:52     13176,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.6.0/pages-backend-api-client-7.6.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.4.0,2023-03-22 08:37     13015,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.4.0/pages-backend-api-client-7.4.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.3.0,2023-02-26 21:29     13026,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.3.0/pages-backend-api-client-7.3.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.2.0,2023-01-29 08:07     13214,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.2.0/pages-backend-api-client-7.2.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.1.2,2023-01-13 09:38     12795,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.1.2/pages-backend-api-client-7.1.2.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.1.1,2022-12-12 13:40     12792,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.1.1/pages-backend-api-client-7.1.1.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,7.1.0,2022-11-16 15:00     12790,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/7.1.0/pages-backend-api-client-7.1.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,6.2.0,2022-10-28 09:28     12767,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/6.2.0/pages-backend-api-client-6.2.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,6.1.0,2022-09-29 09:19     12764,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/6.1.0/pages-backend-api-client-6.1.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,6.0.0,2022-08-26 13:34     12728,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/6.0.0/pages-backend-api-client-6.0.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.34.0,2022-07-08 17:27     12742,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.34.0/pages-backend-api-client-5.34.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.33.0,2022-05-30 19:15     12733,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.33.0/pages-backend-api-client-5.33.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.32.0,2022-04-29 13:26     12734,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.32.0/pages-backend-api-client-5.32.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.31.0,2022-03-28 11:29     12731,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.31.0/pages-backend-api-client-5.31.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.30.0,2021-07-12 13:54     12544,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.30.0/pages-backend-api-client-5.30.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.28.0,2021-06-11 19:51     12582,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.28.0/pages-backend-api-client-5.28.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.27.0,2021-05-15 12:55     12539,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.27.0/pages-backend-api-client-5.27.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.25.0,2021-03-12 14:26     12519,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.25.0/pages-backend-api-client-5.25.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.23.0,2021-02-16 14:06     12523,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.23.0/pages-backend-api-client-5.23.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.22.0,2021-02-02 18:50     12519,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.22.0/pages-backend-api-client-5.22.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.21.0,2021-01-05 08:24     12526,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.21.0/pages-backend-api-client-5.21.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.20.0,2020-11-24 12:43     12693,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.20.0/pages-backend-api-client-5.20.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.19.0,2020-11-09 09:34     12692,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.19.0/pages-backend-api-client-5.19.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.18.0,2020-10-26 16:22     12693,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.18.0/pages-backend-api-client-5.18.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.17.1,2020-10-21 09:41     12705,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.17.1/pages-backend-api-client-5.17.1.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.17.0,2020-10-14 21:53     12698,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.17.0/pages-backend-api-client-5.17.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.16.0,2020-09-30 10:21     12610,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.16.0/pages-backend-api-client-5.16.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.15.0,2020-09-01 13:47     12619,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.15.0/pages-backend-api-client-5.15.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.14.0,2020-08-05 18:22     12526,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.14.0/pages-backend-api-client-5.14.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.13.1,2020-06-30 06:56     12527,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.13.1/pages-backend-api-client-5.13.1.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.13.0,2020-06-23 14:52     12524,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.13.0/pages-backend-api-client-5.13.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.12.RE3.0,2020-01-31 21:30     12531,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.12.RE3.0/pages-backend-api-client-5.12.RE3.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.12.3,2020-04-28 15:33     12545,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.12.3/pages-backend-api-client-5.12.3.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.12.2,2020-04-17 09:28     12540,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.12.2/pages-backend-api-client-5.12.2.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.12.1,2020-02-04 11:24     12533,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.12.1/pages-backend-api-client-5.12.1.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.12.0.pre1,2019-11-24 19:27     12533,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.12.0.pre1/pages-backend-api-client-5.12.0.pre1.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.12.0,2020-01-15 10:25     12525,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.12.0/pages-backend-api-client-5.12.0.jar
,nl.vpro.poms.api-clients,pages-backend-api-client,5.11.0,2019-09-04 20:21     12507,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/pages-backend-api-client/5.11.0/pages-backend-api-client-5.11.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.9.0,2023-10-20 11:57     31938,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.9.0/media-backend-api-client-7.9.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.8.0,2023-10-10 07:30     31876,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.8.0/media-backend-api-client-7.8.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.7.0,2023-09-10 20:08     31840,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.7.0/media-backend-api-client-7.7.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.6.0,2023-05-26 15:52     31927,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.6.0/media-backend-api-client-7.6.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.4.0,2023-03-22 08:37     31342,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.4.0/media-backend-api-client-7.4.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.3.0,2023-02-26 21:29     31354,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.3.0/media-backend-api-client-7.3.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.2.0,2023-01-29 08:06     31826,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.2.0/media-backend-api-client-7.2.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.1.2,2023-01-13 09:37     30987,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.1.2/media-backend-api-client-7.1.2.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.1.1,2022-12-12 13:40     30983,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.1.1/media-backend-api-client-7.1.1.jar
,nl.vpro.poms.api-clients,media-backend-api-client,7.1.0,2022-11-16 15:00     30982,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/7.1.0/media-backend-api-client-7.1.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,6.2.0,2022-10-28 09:28     31566,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/6.2.0/media-backend-api-client-6.2.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,6.1.0,2022-09-29 09:19     31563,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/6.1.0/media-backend-api-client-6.1.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,6.0.0,2022-08-26 13:34     31526,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/6.0.0/media-backend-api-client-6.0.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.34.0,2022-07-08 17:27     31447,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.34.0/media-backend-api-client-5.34.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.33.0,2022-05-30 19:15     31288,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.33.0/media-backend-api-client-5.33.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.32.0,2022-04-29 13:26     31252,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.32.0/media-backend-api-client-5.32.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.31.0,2022-03-28 11:29     31250,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.31.0/media-backend-api-client-5.31.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.30.0,2021-07-12 13:54     31150,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.30.0/media-backend-api-client-5.30.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.28.0,2021-06-11 19:51     31191,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.28.0/media-backend-api-client-5.28.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.27.0,2021-05-15 12:55     30678,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.27.0/media-backend-api-client-5.27.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.25.0,2021-03-12 14:26     31155,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.25.0/media-backend-api-client-5.25.0.jar
