,frl.driesprong,spark-stochastic-outlier-selection_2.11,0.1.0,2015-09-10 21:20     25769,,https://repo1.maven.org/maven2/frl/driesprong/spark-stochastic-outlier-selection_2.11/0.1.0/spark-stochastic-outlier-selection_2.11-0.1.0.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.22.1-beta,2023-04-21 18:26    719034,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.22.1-beta/simspaceweaver-jvm-0.22.1-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.22.0-beta,2023-04-14 17:56    745323,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.22.0-beta/simspaceweaver-jvm-0.22.0-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.21.5-beta,2023-04-06 20:56    738660,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.21.5-beta/simspaceweaver-jvm-0.21.5-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.21.4-beta,2023-03-30 18:46    736933,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.21.4-beta/simspaceweaver-jvm-0.21.4-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.21.3-beta,2023-03-16 23:48    736930,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.21.3-beta/simspaceweaver-jvm-0.21.3-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.21.2-beta,2023-03-10 00:22    736812,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.21.2-beta/simspaceweaver-jvm-0.21.2-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.21.1-beta,2023-03-03 00:33    736976,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.21.1-beta/simspaceweaver-jvm-0.21.1-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.21.0-beta,2023-02-24 19:02    736976,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.21.0-beta/simspaceweaver-jvm-0.21.0-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.20.3-beta,2023-02-17 00:30    736944,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.20.3-beta/simspaceweaver-jvm-0.20.3-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.20.2-beta,2023-02-10 02:00    736954,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.20.2-beta/simspaceweaver-jvm-0.20.2-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.20.1-beta,2023-02-07 00:09    736918,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.20.1-beta/simspaceweaver-jvm-0.20.1-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.20.0-beta,2023-01-31 20:10    737009,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.20.0-beta/simspaceweaver-jvm-0.20.0-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.19.5-beta,2023-01-19 22:24    725656,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.19.5-beta/simspaceweaver-jvm-0.19.5-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.19.4-beta,2023-01-14 00:54    725656,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.19.4-beta/simspaceweaver-jvm-0.19.4-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.19.3-beta,2023-01-12 21:39    725656,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.19.3-beta/simspaceweaver-jvm-0.19.3-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.19.2-beta,2022-12-23 00:21    724453,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.19.2-beta/simspaceweaver-jvm-0.19.2-beta.jar
,aws.sdk.kotlin,simspaceweaver-jvm,0.19.1-beta,2022-12-15 22:49    724451,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver-jvm/0.19.1-beta/simspaceweaver-jvm-0.19.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.32.5-beta,2023-10-12 22:18       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.32.5-beta/simspaceweaver-0.32.5-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.32.4-beta,2023-10-06 22:43       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.32.4-beta/simspaceweaver-0.32.4-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.32.3-beta,2023-09-28 23:02       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.32.3-beta/simspaceweaver-0.32.3-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.32.2-beta,2023-09-15 21:32       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.32.2-beta/simspaceweaver-0.32.2-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.32.1-beta,2023-09-09 03:27       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.32.1-beta/simspaceweaver-0.32.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.32.0-beta,2023-08-31 23:16       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.32.0-beta/simspaceweaver-0.32.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.31.0-beta,2023-08-25 01:30       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.31.0-beta/simspaceweaver-0.31.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.30.1-beta,2023-08-17 21:13       738,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.30.1-beta/simspaceweaver-0.30.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.30.0-beta,2023-08-11 18:59       717,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.30.0-beta/simspaceweaver-0.30.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.29.1-beta,2023-07-27 21:52    106557,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.29.1-beta/simspaceweaver-0.29.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.29.1-beta,2023-07-27 21:52       717,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.29.1-beta/simspaceweaver-0.29.1-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.29.0-beta,2023-07-20 22:49    106557,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.29.0-beta/simspaceweaver-0.29.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.29.0-beta,2023-07-20 22:49       717,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.29.0-beta/simspaceweaver-0.29.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.28.2-beta,2023-07-13 21:11    106465,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.28.2-beta/simspaceweaver-0.28.2-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.28.2-beta,2023-07-13 21:11       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.28.2-beta/simspaceweaver-0.28.2-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.28.1-beta,2023-07-06 22:30    106464,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.28.1-beta/simspaceweaver-0.28.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.28.1-beta,2023-07-06 22:30       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.28.1-beta/simspaceweaver-0.28.1-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.28.0-beta,2023-06-29 19:21    106464,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.28.0-beta/simspaceweaver-0.28.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.28.0-beta,2023-06-29 19:21       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.28.0-beta/simspaceweaver-0.28.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.27.2-beta,2023-06-22 20:34    106321,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.27.2-beta/simspaceweaver-0.27.2-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.27.2-beta,2023-06-22 20:34       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.27.2-beta/simspaceweaver-0.27.2-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.27.1-beta,2023-06-19 19:19    106321,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.27.1-beta/simspaceweaver-0.27.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.27.1-beta,2023-06-19 19:19       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.27.1-beta/simspaceweaver-0.27.1-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.27.0-beta,2023-06-09 15:53    106321,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.27.0-beta/simspaceweaver-0.27.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.27.0-beta,2023-06-09 15:53       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.27.0-beta/simspaceweaver-0.27.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.26.1-beta,2023-06-01 20:43    106321,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.26.1-beta/simspaceweaver-0.26.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.26.1-beta,2023-06-01 20:43       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.26.1-beta/simspaceweaver-0.26.1-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.26.0-beta,2023-05-25 21:15    106321,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.26.0-beta/simspaceweaver-0.26.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.26.0-beta,2023-05-25 21:15       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.26.0-beta/simspaceweaver-0.26.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.25.0-beta,2023-05-20 00:00    106322,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.25.0-beta/simspaceweaver-0.25.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.25.0-beta,2023-05-20 00:00       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.25.0-beta/simspaceweaver-0.25.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.24.0-beta,2023-05-13 00:16    106165,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.24.0-beta/simspaceweaver-0.24.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.24.0-beta,2023-05-13 00:16       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.24.0-beta/simspaceweaver-0.24.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.23.0-beta,2023-05-04 19:11    106165,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.23.0-beta/simspaceweaver-0.23.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.23.0-beta,2023-05-04 19:11       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.23.0-beta/simspaceweaver-0.23.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.22.1-beta,2023-04-21 18:27    100885,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.22.1-beta/simspaceweaver-0.22.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.22.1-beta,2023-04-21 18:27       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.22.1-beta/simspaceweaver-0.22.1-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.22.0-beta,2023-04-14 17:56    101111,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.22.0-beta/simspaceweaver-0.22.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.22.0-beta,2023-04-14 17:56       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.22.0-beta/simspaceweaver-0.22.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.21.5-beta,2023-04-06 20:56     97999,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.5-beta/simspaceweaver-0.21.5-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.21.5-beta,2023-04-06 20:56       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.5-beta/simspaceweaver-0.21.5-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.21.4-beta,2023-03-30 18:46     97972,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.4-beta/simspaceweaver-0.21.4-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.21.4-beta,2023-03-30 18:46       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.4-beta/simspaceweaver-0.21.4-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.21.3-beta,2023-03-16 23:48     97972,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.3-beta/simspaceweaver-0.21.3-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.21.3-beta,2023-03-16 23:48       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.3-beta/simspaceweaver-0.21.3-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.21.2-beta,2023-03-10 00:22     97972,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.2-beta/simspaceweaver-0.21.2-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.21.2-beta,2023-03-10 00:22       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.2-beta/simspaceweaver-0.21.2-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.21.1-beta,2023-03-03 00:33     97967,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.1-beta/simspaceweaver-0.21.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.21.1-beta,2023-03-03 00:33       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.1-beta/simspaceweaver-0.21.1-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.21.0-beta,2023-02-24 19:02     97966,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.0-beta/simspaceweaver-0.21.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.21.0-beta,2023-02-24 19:02       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.21.0-beta/simspaceweaver-0.21.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.20.3-beta,2023-02-17 00:30     97963,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.20.3-beta/simspaceweaver-0.20.3-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.20.3-beta,2023-02-17 00:30       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.20.3-beta/simspaceweaver-0.20.3-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.20.2-beta,2023-02-10 02:00     97962,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.20.2-beta/simspaceweaver-0.20.2-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.20.2-beta,2023-02-10 02:00       715,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.20.2-beta/simspaceweaver-0.20.2-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.20.1-beta,2023-02-07 00:09     98153,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.20.1-beta/simspaceweaver-0.20.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.20.1-beta,2023-02-07 00:09       702,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.20.1-beta/simspaceweaver-0.20.1-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.20.0-beta,2023-01-31 20:10     98153,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.20.0-beta/simspaceweaver-0.20.0-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.20.0-beta,2023-01-31 20:10       702,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.20.0-beta/simspaceweaver-0.20.0-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.19.5-beta,2023-01-19 22:24     98012,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.5-beta/simspaceweaver-0.19.5-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.19.5-beta,2023-01-19 22:24       702,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.5-beta/simspaceweaver-0.19.5-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.19.4-beta,2023-01-14 00:54     98012,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.4-beta/simspaceweaver-0.19.4-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.19.4-beta,2023-01-14 00:54       702,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.4-beta/simspaceweaver-0.19.4-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.19.3-beta,2023-01-12 21:39     98011,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.3-beta/simspaceweaver-0.19.3-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.19.3-beta,2023-01-12 21:39       702,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.3-beta/simspaceweaver-0.19.3-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.19.2-beta,2022-12-23 00:22     97804,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.2-beta/simspaceweaver-0.19.2-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.19.2-beta,2022-12-23 00:22       702,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.2-beta/simspaceweaver-0.19.2-beta-all.jar
,aws.sdk.kotlin,simspaceweaver,0.19.1-beta,2022-12-15 22:49     97805,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.1-beta/simspaceweaver-0.19.1-beta.jar
,aws.sdk.kotlin,simspaceweaver,0.19.1-beta,2022-12-15 22:49       702,,https://repo1.maven.org/maven2/aws/sdk/kotlin/simspaceweaver/0.19.1-beta/simspaceweaver-0.19.1-beta-all.jar
,aws.sdk.kotlin,signer-jvm,0.32.5-beta,2023-10-12 22:18    937358,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.32.5-beta/signer-jvm-0.32.5-beta.jar
,aws.sdk.kotlin,signer-jvm,0.32.4-beta,2023-10-06 22:43    937172,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.32.4-beta/signer-jvm-0.32.4-beta.jar
,aws.sdk.kotlin,signer-jvm,0.32.3-beta,2023-09-28 23:02    939680,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.32.3-beta/signer-jvm-0.32.3-beta.jar
,aws.sdk.kotlin,signer-jvm,0.32.2-beta,2023-09-15 21:31    927940,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.32.2-beta/signer-jvm-0.32.2-beta.jar
,aws.sdk.kotlin,signer-jvm,0.32.1-beta,2023-09-09 03:27    927940,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.32.1-beta/signer-jvm-0.32.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.32.0-beta,2023-08-31 23:16    925712,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.32.0-beta/signer-jvm-0.32.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.31.0-beta,2023-08-25 01:30    921109,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.31.0-beta/signer-jvm-0.31.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.30.1-beta,2023-08-17 21:12    920915,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.30.1-beta/signer-jvm-0.30.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.30.0-beta,2023-08-11 18:59    920915,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.30.0-beta/signer-jvm-0.30.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.29.1-beta,2023-07-27 21:52    921203,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.29.1-beta/signer-jvm-0.29.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.29.0-beta,2023-07-20 22:49    921347,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.29.0-beta/signer-jvm-0.29.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.28.2-beta,2023-07-13 21:11    990123,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.28.2-beta/signer-jvm-0.28.2-beta.jar
,aws.sdk.kotlin,signer-jvm,0.28.1-beta,2023-07-06 22:30    990123,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.28.1-beta/signer-jvm-0.28.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.28.0-beta,2023-06-29 19:21    990123,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.28.0-beta/signer-jvm-0.28.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.27.2-beta,2023-06-22 20:34    987234,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.27.2-beta/signer-jvm-0.27.2-beta.jar
,aws.sdk.kotlin,signer-jvm,0.27.1-beta,2023-06-19 19:19    987234,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.27.1-beta/signer-jvm-0.27.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.27.0-beta,2023-06-09 15:53    987234,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.27.0-beta/signer-jvm-0.27.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.26.1-beta,2023-06-01 20:43    925509,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.26.1-beta/signer-jvm-0.26.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.26.0-beta,2023-05-25 21:15    925496,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.26.0-beta/signer-jvm-0.26.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.25.0-beta,2023-05-20 00:00    925481,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.25.0-beta/signer-jvm-0.25.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.24.0-beta,2023-05-13 00:16    924919,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.24.0-beta/signer-jvm-0.24.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.23.0-beta,2023-05-04 19:11    924919,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.23.0-beta/signer-jvm-0.23.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.22.1-beta,2023-04-21 18:26    924984,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.22.1-beta/signer-jvm-0.22.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.22.0-beta,2023-04-14 17:56    953423,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.22.0-beta/signer-jvm-0.22.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.21.5-beta,2023-04-06 20:56    946598,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.21.5-beta/signer-jvm-0.21.5-beta.jar
,aws.sdk.kotlin,signer-jvm,0.21.4-beta,2023-03-30 18:46    944887,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.21.4-beta/signer-jvm-0.21.4-beta.jar
,aws.sdk.kotlin,signer-jvm,0.21.3-beta,2023-03-16 23:48    944886,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.21.3-beta/signer-jvm-0.21.3-beta.jar
,aws.sdk.kotlin,signer-jvm,0.21.2-beta,2023-03-10 00:22    944774,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.21.2-beta/signer-jvm-0.21.2-beta.jar
,aws.sdk.kotlin,signer-jvm,0.21.1-beta,2023-03-03 00:33    944948,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.21.1-beta/signer-jvm-0.21.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.21.0-beta,2023-02-24 19:02    944947,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.21.0-beta/signer-jvm-0.21.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.20.3-beta,2023-02-17 00:30    944912,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.20.3-beta/signer-jvm-0.20.3-beta.jar
,aws.sdk.kotlin,signer-jvm,0.20.2-beta,2023-02-10 02:00    944932,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.20.2-beta/signer-jvm-0.20.2-beta.jar
,aws.sdk.kotlin,signer-jvm,0.20.1-beta,2023-02-07 00:09    944808,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.20.1-beta/signer-jvm-0.20.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.20.0-beta,2023-01-31 20:10    944915,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.20.0-beta/signer-jvm-0.20.0-beta.jar
,aws.sdk.kotlin,signer-jvm,0.19.5-beta,2023-01-19 22:24    929623,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.19.5-beta/signer-jvm-0.19.5-beta.jar
,aws.sdk.kotlin,signer-jvm,0.19.4-beta,2023-01-14 00:54    929623,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.19.4-beta/signer-jvm-0.19.4-beta.jar
,aws.sdk.kotlin,signer-jvm,0.19.3-beta,2023-01-12 21:39    929623,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.19.3-beta/signer-jvm-0.19.3-beta.jar
,aws.sdk.kotlin,signer-jvm,0.19.2-beta,2022-12-23 00:21    928356,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.19.2-beta/signer-jvm-0.19.2-beta.jar
,aws.sdk.kotlin,signer-jvm,0.19.1-beta,2022-12-15 22:49    928357,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.19.1-beta/signer-jvm-0.19.1-beta.jar
,aws.sdk.kotlin,signer-jvm,0.19.0-beta,2022-12-01 21:39    927590,,https://repo1.maven.org/maven2/aws/sdk/kotlin/signer-jvm/0.19.0-beta/signer-jvm-0.19.0-beta.jar
